 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,742151,2,6,20,11601,20,0,10,14.14213562,4380,0,1933.5,1757.789948,15658.53849,10.77947749,106021.5714,277866.8494,736148,15,5495,5495,0,5495,5495,742123,148424.6,328555.5856,736148,15,0,0,0,0,52,132,2.694869373,8.084608119,0,4380,1291.222222,1690.960066,2859345.944,0,0,0,1,0,0,0,0,3,1452.625,10,1933.5,52,0,0,0,0,0,0,2,20,6,11601,8192,229,1,20,0,0,0,0,0,0,0,0,DDoS
80,70978713,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,164.3168706,0.183153504,5914892.75,19300000,67000000,1,70400000,10100000,25100000,67000000,1,563512,140878,280987.0011,562358,3,0,0,0,0,172,112,0.112709849,0.070443655,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,3422924,0,3422924,3422924,67000000,0,67000000,67000000,DDoS
80,742228,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,15664.99782,10.77835921,106032.5714,277873.3302,736174,16,5514,2757,3876.359374,5498,16,742169,185542.25,367096.2433,736174,194,0,0,0,0,72,112,4.041884704,6.736474506,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71104620,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,164.02591,0.182829189,5925385,19300000,67000000,4,70400000,10100000,25100000,67000000,4,674022,168505.5,336369.1547,673059,5,0,0,0,0,172,112,0.11251027,0.070318919,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,3422914,0,3422914,3422914,67000000,0,67000000,67000000,DDoS
80,1562484,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,7445.196239,4.480045876,260414,637426.8415,1561556,6,827,413.5,386.7874093,687,140,1562452,520817.3333,901306.2324,1561556,6,0,0,0,0,72,92,1.920019661,2.560026215,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70307690,8,5,56,11607,20,0,7,5.656854249,8675,0,2321.4,3769.536019,165.8851258,0.184901538,5858974.167,19300000,67000000,1,69600000,9941767.714,25200000,67000000,1,716036,179009,357397.4971,715105,5,0,0,0,0,172,112,0.113785562,0.071115976,0,8675,833.5,2386.768615,5696664.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2580991,0,2580991,2580991,67000000,0,67000000,67000000,DDoS
80,1562570,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,7444.786474,5.119770634,223224.2857,590092.8643,1561429,5,870,435,472.3473298,769,101,1562526,390631.5,780531.7609,1561429,5,0,0,0,0,72,112,1.919913988,3.199856646,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70306740,8,6,56,11607,20,0,7,5.656854249,4380,0,1934.5,2177.344966,165.8873673,0.199127424,5408210.769,18500000,67000000,0,69600000,9941622.286,25200000,67000000,0,715980,143196,319672.3084,715043,2,0,0,0,0,172,132,0.113787099,0.085340324,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,2579961,0,2579961,2579961,67000000,0,67000000,67000000,DDoS
80,1562615,3,5,26,11607,20,0,8.666666667,10.26320288,8760,0,2321.4,3802.315321,7444.572079,5.119623196,223230.7143,590144.2679,1561552,3,799,399.5,471.6402231,733,66,1562599,390649.75,780601.5922,1561552,3,0,0,0,0,72,112,1.919858698,3.199764497,0,8760,1292.555556,2952.520834,8717379.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70797229,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,164.738086,0.183623006,5899769.083,19400000,67300000,0,69900000,9986129.286,25300000,67300000,0,895075,223768.75,446906.3025,894128,4,0,0,0,0,172,112,0.112998773,0.070624233,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2577995,0,2577995,2577995,67300000,0,67300000,67300000,DDoS
80,1562695,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,7444.190965,5.119361104,223242.1429,590150.26,1561577,1,780,390,550.1290758,779,1,1562679,390669.75,780604.8999,1561577,93,0,0,0,0,72,112,1.919760414,3.19960069,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70796184,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,164.7405177,0.183625716,5899682,19400000,67300000,0,69900000,9985986.571,25300000,67300000,0,895079,223769.75,446865.6499,894068,5,0,0,0,0,172,112,0.113000441,0.070625276,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2576980,0,2576980,2576980,67300000,0,67300000,67300000,DDoS
80,1562663,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,7444.343406,4.479532695,260443.8333,637536.1894,1561809,12,828,414,517.6021638,780,48,1562624,520874.6667,901475.6631,1561809,12,0,0,0,0,72,92,1.919799726,2.559732969,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70796042,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,164.7408481,0.183626085,5899670.167,19400000,67300000,4,69900000,9985946.143,25300000,67300000,70,895217,223804.25,446914.6448,894176,4,0,0,0,0,172,112,0.113000667,0.070625417,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2576598,0,2576598,2576598,67300000,0,67300000,67300000,DDoS
80,1374799,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,8457.236294,5.091653398,229133.1667,555721.8925,1363461,47,11059,5529.5,7752.011642,11011,48,1374752,458250.6667,783954.0922,1363461,195,0,0,0,0,72,92,2.182137171,2.909516227,0,10135,1453.375,3544.652026,12600000,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70795209,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,164.7427865,0.169502996,6435928.091,20200000,67300000,5,69900000,9985830,25300000,67300000,176,895127,298375.6667,516122.1299,894342,5,0,0,0,0,172,92,0.113001997,0.056500999,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,2579796,0,2579796,2579796,67300000,0,67300000,67300000,DDoS
80,1378506,2,4,20,11601,20,0,10,14.14213562,7215,0,2900.25,3540.00286,8430.141037,4.352538183,275701.2,610122.1487,1367088,80,11137,11137,0,11137,11137,1378426,459475.3333,786034.9245,1367088,161,0,0,0,0,52,92,1.450846061,2.901692122,0,7215,1660.142857,2942.463278,8658090.143,0,0,0,1,0,0,0,0,2,1936.833333,10,2900.25,52,0,0,0,0,0,0,2,20,4,11601,8192,229,1,20,0,0,0,0,0,0,0,0,DDoS
80,70794411,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,164.7446435,0.169504906,6435855.545,20200000,67300000,6,69900000,9987964.143,25300000,67300000,48,879564,293188,506981.0216,878599,6,0,0,0,0,172,92,0.113003271,0.056501635,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,2578797,0,2578797,2578797,67300000,0,67300000,67300000,DDoS
80,1438608,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,8082.11827,6.256047513,179826,503963.3843,1427036,46,11156,5578,7778.174593,11078,78,1438528,287705.6,636923.2161,1427036,46,0,0,0,0,72,132,2.085349171,4.170698342,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70740854,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,164.8693695,0.183769339,5895071.167,19400000,67500000,1,70000000,10000000,25400000,67500000,1,707904,176976,353175.604,706739,4,0,0,0,0,172,112,0.113088824,0.070680515,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2523937,0,2523937,2523937,67500000,0,67500000,67500000,DDoS
80,1427438,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,8149.565866,5.604446568,203919.7143,539138.5701,1426571,7,617,308.5,366.9884194,568,49,1427392,356848,713148.7126,1426571,7,0,0,0,0,72,112,2.101667463,3.502779105,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70727383,9,5,62,11607,20,0,6.888888889,5.30199124,7215,0,2321.4,3327.769794,164.9856039,0.197943136,5440567.923,18700000,67500000,0,70000000,8752347.25,23800000,67500000,0,709423,177355.75,353931.7684,708253,8,0,0,0,0,192,112,0.127249159,0.070693977,0,7215,778.3333333,2107.034872,4439595.952,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,2504957,0,2504957,2504957,67500000,0,67500000,67500000,DDoS
80,1427217,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,8150.8278,6.305978698,178402.125,504282.2681,1426437,3,631,315.5,376.8879144,582,49,1427142,285428.4,637843.2462,1426437,3,0,0,0,0,72,132,2.101992899,4.203985799,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70726704,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,164.9023543,0.183806105,5893892,19400000,67500000,1,70000000,10000000,25400000,67500000,1,707700,176925,353202.8476,706729,5,0,0,0,0,172,112,0.113111449,0.070694656,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2505957,0,2505957,2505957,67500000,0,67500000,67500000,DDoS
80,1427360,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,8150.01121,4.904158727,237893.3333,582407.2174,1426727,3,590,295,412.9503602,587,3,1427346,475782,823542.5843,1426727,4,0,0,0,0,72,92,2.101782311,2.802376415,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1428972,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,8140.817315,5.5984302,204138.8571,539734.2469,1428141,4,608,304,362.038672,560,48,1428957,357239.25,713934.5457,1428141,4,0,0,0,0,72,112,2.099411325,3.499018875,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70727712,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1998.0254,164.8151717,0.197942215,5440593.231,18700000,67600000,1,70100000,10000000,25400000,67600000,1,648688,129737.6,284205.8913,638083,158,0,0,0,0,172,132,0.113109837,0.084832378,0,4380,777.5333333,1542.802222,2380238.695,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,2501946,0,2501946,2501946,67600000,0,67600000,67600000,DDoS
80,1417650,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,8205.833598,5.643141819,202521.4286,535459.778,1416830,3,567,283.5,372.6452737,547,20,1417615,354403.75,708284.2152,1416830,3,0,0,0,0,72,112,2.116178182,3.526963637,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70723453,9,4,62,11601,20,0,6.888888889,5.30199124,8675,0,2900.25,4088.041942,164.9099345,0.183814554,5893621.083,19400000,67600000,1,70100000,8760388.5,23800000,67600000,1,650366,216788.6667,366656.1537,640128,160,0,0,0,0,192,92,0.12725623,0.056558324,0,8675,833.5,2386.768615,5696664.423,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,2501964,0,2501964,2501964,67600000,0,67600000,67600000,DDoS
80,1417744,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,8205.28953,6.348113623,177218,500866.3868,1416799,2,595,297.5,351.4320702,546,49,1417691,283538.2,633512.0895,1416799,2,0,0,0,0,72,132,2.116037874,4.232075749,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70724546,9,5,62,11601,20,0,6.888888889,5.30199124,4380,0,2320.2,2207.341206,164.9073859,0.197951076,5440349.692,18700000,67600000,1,70100000,8760509.375,23800000,67600000,1,650480,162620,318344.1273,640085,158,0,0,0,0,192,112,0.127254263,0.070696813,0,4380,777.9333333,1632.89937,2666360.352,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,2502937,0,2502937,2502937,67600000,0,67600000,67600000,DDoS
80,1417852,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,8204.664521,5.642337846,202550.2857,535535.6837,1417031,3,590,295,350.7249635,543,47,1417802,354450.5,708387.0412,1417031,3,0,0,0,0,72,112,2.115876692,3.526461154,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,917962,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,12672.63787,8.7149577,131137.4286,346225.2699,916302,3,1314,657,861.2560595,1266,48,917869,229467.25,457890.2409,916302,3,0,0,0,0,72,112,3.268109137,5.446848562,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,917967,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,12672.56884,7.625546452,152994.5,374006.2215,916431,4,1255,627.5,881.7621561,1251,4,917873,305957.6667,528685.6767,916431,195,0,0,0,0,72,92,3.268091337,4.357455115,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,1153152,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,10088.00228,7.804695305,144144,407411.5216,1152436,3,507,253.5,333.0472939,489,18,1153139,230627.8,515306.5082,1152436,3,0,0,0,0,72,132,2.601565102,5.203130203,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70484528,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,165.4689381,0.18443764,5873710.667,19400000,67600000,59,69800000,9976580.143,25400000,67600000,59,650219,162554.75,323711.1774,648120,94,0,0,0,0,172,112,0.113500086,0.070937554,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2243439,0,2243439,2243439,67600000,0,67600000,67600000,DDoS
80,1153083,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,10088.60594,7.805162334,144135.375,407404.905,1152411,2,493,246.5,344.3610024,490,3,1153065,230613,515300.7973,1152411,2,0,0,0,0,72,132,2.601720778,5.203441556,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70487072,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,165.462966,0.184430983,5873922.667,19500000,67600000,4,69900000,9978835.714,25400000,67600000,5,636088,159022,317280.2611,634942,4,0,0,0,0,172,112,0.11349599,0.070934994,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2244476,0,2244476,2244476,67600000,0,67600000,67600000,DDoS
80,1194523,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,9738.61533,7.534388203,149315.375,422027.8812,1193781,2,639,319.5,382.5447686,590,49,1194473,238894.6,533797.7802,1193781,2,0,0,0,0,72,132,2.511462734,5.022925469,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70442972,8,6,56,11607,20,0,7,5.656854249,4380,0,1934.5,2188.714486,165.5665522,0.198742325,5418690.154,18700000,67700000,0,69900000,9985892.143,25500000,67700000,0,542650,108530,242006.0437,541443,3,0,0,0,0,172,132,0.113567043,0.085175282,0,4380,777.9333333,1632.89937,2666360.352,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,2199920,0,2199920,2199920,67700000,0,67700000,67700000,DDoS
80,353496,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,32908.43461,25.45997692,44187,124543.835,352417,46,698,349,336.5828278,587,111,353447,70689.4,157490.7721,352417,46,0,0,0,0,72,132,8.486658972,16.97331794,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70442156,9,6,62,11607,20,0,6.888888889,5.30199124,4380,0,1934.5,2177.344966,165.6536464,0.212940671,5031582.571,18100000,67700000,1,69900000,8742222.375,23900000,67700000,1,505121,101024.2,225351.7047,504145,3,0,0,0,0,192,132,0.127764403,0.085176269,0,4380,729.6875,1584.07667,2509298.896,0,0,0,0,1,0,0,0,0,778.3333333,6.888888889,1934.5,192,0,0,0,0,0,0,9,62,6,11607,256,229,7,20,2187077,0,2187077,2187077,67700000,0,67700000,67700000,DDoS
80,353120,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,32943.47531,25.48708654,44140,124580.2045,352460,3,548,274,383.2518754,545,3,353075,70615,157556.306,352460,5,0,0,0,0,72,132,8.495695514,16.99139103,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70434250,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,165.5870546,0.184569297,5869520.833,19500000,67800000,1,69900000,9991254.143,25500000,67800000,1,496222,124055.5,247431.9423,495203,4,0,0,0,0,172,112,0.113581106,0.070988191,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2187742,0,2187742,2187742,67800000,0,67800000,67800000,DDoS
80,353449,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,32912.81062,22.63409997,50492.71429,133218.2377,352603,1,588,294,414.3645738,587,1,353385,88346.25,176171.3411,352603,2,0,0,0,0,72,112,8.487787488,14.14631248,0,10220,1292.555556,3378.299021,11400000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70473726,9,6,62,11601,20,0,6.888888889,5.30199124,4380,0,1933.5,1757.789948,165.4943007,0.212845281,5033837.571,18200000,68200000,1,70500000,8808227.25,24000000,68200000,1,37683,7536.6,12846.40013,29872,12,0,0,0,0,192,132,0.127707168,0.085138112,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,2195940,0,2195940,2195940,68200000,0,68200000,68200000,DDoS
80,353346,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,32922.40467,19.81061056,58891,143919.4143,352665,5,628,314,373.3523805,578,50,353296,117765.3333,203429.3156,352665,5,0,0,0,0,72,92,8.49026167,11.32034889,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,353512,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,32906.94517,19.80130802,58918.66667,143991.5612,352840,5,618,309,301.2274888,522,96,353464,117821.3333,203532.3672,352840,5,0,0,0,0,72,92,8.486274865,11.31503315,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,353444,3,5,26,11607,20,0,8.666666667,10.26320288,8760,0,2321.4,3802.315321,32913.27622,22.63442016,50492,133238.3787,352648,2,599,299.5,354.2604974,550,49,353391,88347.75,176200.3476,352648,2,0,0,0,0,72,112,8.487907561,14.1465126,0,8760,1292.555556,2952.520834,8717379.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,354165,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,32846.27222,22.58834159,50595,133451.3915,353234,3,573,286.5,400.9295449,570,3,354151,88537.75,176464.2845,353234,160,0,0,0,0,72,112,8.470628097,14.1177135,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70900074,9,6,62,11601,20,0,6.888888889,5.30199124,4380,0,1933.5,1757.789948,164.4991231,0.211565365,5064291,18200000,68200000,1,70500000,8807751.875,24000000,68200000,1,467002,93400.4,192728.4002,437427,17,0,0,0,0,192,132,0.126939219,0.084626146,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,2190965,0,2190965,2190965,68200000,0,68200000,68200000,DDoS
80,308091,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,37738.84989,25.9663541,44013,109707.3086,292519,3,14406,7203,10110.21276,14352,54,308088,77022,143815.6417,292519,135,0,0,0,0,72,112,9.737382786,16.22897131,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70899147,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,164.4166466,0.197463589,5453780.538,18900000,68200000,3,70500000,10100000,25700000,68200000,3,467056,93411.2,192775.4901,437530,65,0,0,0,0,172,132,0.112836336,0.084627252,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,2182995,0,2182995,2182995,68200000,0,68200000,68200000,DDoS
